raw_id,rank_title,role_normalized,company_std,location,location_std,pay_in_,salary_clean,salary_band,experience_level,years_experience_num
J5558,Penetration Tester,Pentester,,Canada,Canada,104628,104628.0,100-150k,Senior,
J5559,GRC Manager,Manager,,Denmark,Denmark,104708,104708.0,100-150k,Entry-Level,
J5560,Penetration Tester,Pentester,,United Kingdom,United Kingdom,90686,90686.0,70-100k,Entry-Level,
J5561,Cloud Architect,Architect,,Denmark,Denmark,109718,109718.0,100-150k,Entry-Level,
J5562,Security Compliance Manager,Manager,,New York,New York,96874,96874.0,70-100k,Senior,
J5563,Security Architect,Architect,,Denmark,Denmark,104746,104746.0,100-150k,Mid-Level,
J5564,Penetration Tester,Pentester,,United Kingdom,United Kingdom,138483,138483.0,100-150k,Entry-Level,
J5565,Security Architect,Architect,,China,China,96406,96406.0,70-100k,Senior,
J5566,Security Consultant,Security Consultant,,China,China,117097,117097.0,100-150k,Entry-Level,
J5567,GRC Manager,Manager,,America,America,101979,101979.0,100-150k,Mid-Level,
J5568,Security Architect,Architect,,United Kingdom,United Kingdom,116627,116627.0,100-150k,Mid-Level,
J5569,Cloud Architect,Architect,,New York,New York,105207,105207.0,100-150k,Senior,
J5570,Penetration Tester,Pentester,,New York,New York,103751,103751.0,100-150k,Mid-Level,
J5571,Security Compliance Manager,Manager,,Denmark,Denmark,94917,94917.0,70-100k,Mid-Level,
J5572,Security Consultant,Security Consultant,,China,China,90382,90382.0,70-100k,Mid-Level,
J5573,Security Architect,Architect,,Denmark,Denmark,89951,89951.0,70-100k,Mid-Level,
J5574,Security Architect,Architect,,New York,New York,126565,126565.0,100-150k,Senior,
J5575,Penetration Tester,Pentester,,New York,New York,105291,105291.0,100-150k,Senior,
J5576,Security Consultant,Security Consultant,,New York,New York,95080,95080.0,70-100k,Senior,
J5577,Security Architect,Architect,,Denmark,Denmark,114303,114303.0,100-150k,Mid-Level,
J5578,GRC Manager,Manager,,Germany,Germany,142442,142442.0,100-150k,Mid-Level,
J5579,Penetration Tester,Pentester,,New York,New York,100793,100793.0,100-150k,Entry-Level,
J5580,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,100503,100503.0,100-150k,Entry-Level,
J5581,Security Architect,Architect,,New York,New York,92313,92313.0,70-100k,Mid-Level,
J5582,GRC Manager,Manager,,United Kingdom,United Kingdom,102749,102749.0,100-150k,Senior,
J5583,Security Architect,Architect,,United Kingdom,United Kingdom,118284,118284.0,100-150k,Entry-Level,
J5584,Security Architect,Architect,,New York,New York,96594,96594.0,70-100k,Mid-Level,
J5585,Security Consultant,Security Consultant,,Germany,Germany,115989,115989.0,100-150k,Entry-Level,
J5586,Security Architect,Architect,,New York,New York,113492,113492.0,100-150k,Entry-Level,
J5587,Penetration Tester,Pentester,,New York,New York,104865,104865.0,100-150k,Mid-Level,
J5588,GRC Manager,Manager,,Germany,Germany,108104,108104.0,100-150k,Senior,
J5589,Cloud Architect,Architect,,Denmark,Denmark,107035,107035.0,100-150k,Mid-Level,
J5590,Cloud Architect,Architect,,Germany,Germany,111472,111472.0,100-150k,Senior,
J5591,Cloud Architect,Architect,,Denmark,Denmark,95600,95600.0,70-100k,Mid-Level,
J5592,Penetration Tester,Pentester,,Canada,Canada,96422,96422.0,70-100k,Senior,
J5593,Cloud Architect,Architect,,America,America,145471,145471.0,100-150k,Senior,
J5594,Cloud Architect,Architect,,Canada,Canada,89566,89566.0,70-100k,Entry-Level,
J5595,Security Consultant,Security Consultant,,Denmark,Denmark,90085,90085.0,70-100k,Mid-Level,
J5596,Penetration Tester,Pentester,,Denmark,Denmark,90439,90439.0,70-100k,Senior,
J5597,Security Compliance Manager,Manager,,America,America,91185,91185.0,70-100k,Mid-Level,
J5598,Security Compliance Manager,Manager,,Denmark,Denmark,116285,116285.0,100-150k,Mid-Level,
J5599,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,90565,90565.0,70-100k,Mid-Level,
J5600,Security Consultant,Security Consultant,,China,China,93907,93907.0,70-100k,Mid-Level,
J5601,Penetration Tester,Pentester,,Canada,Canada,101984,101984.0,100-150k,Senior,
J5602,Penetration Tester,Pentester,,Germany,Germany,96841,96841.0,70-100k,Entry-Level,
J5603,Security Consultant,Security Consultant,,Germany,Germany,115167,115167.0,100-150k,Mid-Level,
J5604,Security Compliance Manager,Manager,,New York,New York,93348,93348.0,70-100k,Mid-Level,
J5605,Security Compliance Manager,Manager,,New York,New York,93407,93407.0,70-100k,Entry-Level,
J5606,Cloud Architect,Architect,,China,China,110691,110691.0,100-150k,Mid-Level,
J5607,Penetration Tester,Pentester,,Canada,Canada,87560,87560.0,70-100k,Entry-Level,
J5608,GRC Manager,Manager,,Canada,Canada,94060,94060.0,70-100k,Senior,
J5609,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,105834,105834.0,100-150k,Mid-Level,
J5610,Security Compliance Manager,Manager,,Denmark,Denmark,110788,110788.0,100-150k,Senior,
J5611,Security Architect,Architect,,America,America,109032,109032.0,100-150k,Entry-Level,
J5612,Security Architect,Architect,,Denmark,Denmark,116708,116708.0,100-150k,Mid-Level,
J5613,GRC Manager,Manager,,China,China,121481,121481.0,100-150k,Mid-Level,
J5614,Security Architect,Architect,,Denmark,Denmark,96466,96466.0,70-100k,Entry-Level,
J5615,Penetration Tester,Pentester,,America,America,110195,110195.0,100-150k,Entry-Level,
J5616,Security Consultant,Security Consultant,,New York,New York,115202,115202.0,100-150k,Senior,
J5617,Penetration Tester,Pentester,,Germany,Germany,103236,103236.0,100-150k,Entry-Level,
J5618,GRC Manager,Manager,,China,China,109189,109189.0,100-150k,Mid-Level,
J5619,Penetration Tester,Pentester,,United Kingdom,United Kingdom,104084,104084.0,100-150k,Mid-Level,
J5620,Penetration Tester,Pentester,,Germany,Germany,107679,107679.0,100-150k,Senior,
J5621,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,90807,90807.0,70-100k,Senior,
J5622,Security Architect,Architect,,China,China,147122,147122.0,100-150k,Senior,
J5623,Penetration Tester,Pentester,,United Kingdom,United Kingdom,114185,114185.0,100-150k,Senior,
J5624,Cloud Architect,Architect,,Canada,Canada,100428,100428.0,100-150k,Senior,
J5625,GRC Manager,Manager,,New York,New York,108496,108496.0,100-150k,Mid-Level,
J5626,Penetration Tester,Pentester,,Canada,Canada,112796,112796.0,100-150k,Mid-Level,
J5627,Security Architect,Architect,,America,America,99766,99766.0,70-100k,Entry-Level,
J5628,GRC Manager,Manager,,New York,New York,93063,93063.0,70-100k,Senior,
J5629,GRC Manager,Manager,,China,China,99790,99790.0,70-100k,Senior,
J5630,Security Consultant,Security Consultant,,China,China,100118,100118.0,100-150k,Senior,
J5631,Penetration Tester,Pentester,,New York,New York,95719,95719.0,70-100k,Mid-Level,
J5632,Security Architect,Architect,,China,China,94428,94428.0,70-100k,Entry-Level,
J5633,Cloud Architect,Architect,,Canada,Canada,100351,100351.0,100-150k,Senior,
J5634,Cloud Architect,Architect,,Canada,Canada,110882,110882.0,100-150k,Mid-Level,
J5635,Cloud Architect,Architect,,Denmark,Denmark,112921,112921.0,100-150k,Entry-Level,
J5636,Security Consultant,Security Consultant,,Canada,Canada,109466,109466.0,100-150k,Entry-Level,
J5637,Security Compliance Manager,Manager,,Denmark,Denmark,110023,110023.0,100-150k,Senior,
J5638,Security Compliance Manager,Manager,,America,America,123773,123773.0,100-150k,Mid-Level,
J5639,Security Consultant,Security Consultant,,Germany,Germany,88936,88936.0,70-100k,Senior,
J5640,GRC Manager,Manager,,New York,New York,113480,113480.0,100-150k,Entry-Level,
J5641,Security Architect,Architect,,United Kingdom,United Kingdom,91759,91759.0,70-100k,Mid-Level,
J5642,Security Architect,Architect,,China,China,96919,96919.0,70-100k,Entry-Level,
J5643,Security Architect,Architect,,Canada,Canada,105734,105734.0,100-150k,Senior,
J5644,Cloud Architect,Architect,,China,China,115616,115616.0,100-150k,Entry-Level,
J5645,Cloud Architect,Architect,,America,America,97776,97776.0,70-100k,Senior,
J5646,GRC Manager,Manager,,America,America,101802,101802.0,100-150k,Senior,
J5647,Security Architect,Architect,,New York,New York,98548,98548.0,70-100k,Mid-Level,
J5648,Security Consultant,Security Consultant,,China,China,105790,105790.0,100-150k,Senior,
J5649,Cloud Architect,Architect,,United Kingdom,United Kingdom,85148,85148.0,70-100k,Mid-Level,
J5650,Cloud Architect,Architect,,Denmark,Denmark,101293,101293.0,100-150k,Senior,
J5651,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,100867,100867.0,100-150k,Mid-Level,
J5652,Cloud Architect,Architect,,Canada,Canada,94551,94551.0,70-100k,Senior,
J5653,Penetration Tester,Pentester,,Denmark,Denmark,105111,105111.0,100-150k,Senior,
J5654,Security Compliance Manager,Manager,,China,China,99979,99979.0,70-100k,Mid-Level,
J5655,Penetration Tester,Pentester,,Canada,Canada,94003,94003.0,70-100k,Entry-Level,
J5656,Penetration Tester,Pentester,,Germany,Germany,80034,80034.0,70-100k,Mid-Level,
J5657,Security Consultant,Security Consultant,,Germany,Germany,111071,111071.0,100-150k,Senior,
J5658,Security Consultant,Security Consultant,,China,China,107528,107528.0,100-150k,Senior,
J5659,Security Architect,Architect,,Germany,Germany,107968,107968.0,100-150k,Senior,
J5660,Security Architect,Architect,,Denmark,Denmark,87740,87740.0,70-100k,Entry-Level,
J5661,Security Architect,Architect,,China,China,104571,104571.0,100-150k,Entry-Level,
J5662,GRC Manager,Manager,,America,America,118524,118524.0,100-150k,Entry-Level,
J5663,Security Architect,Architect,,Denmark,Denmark,117229,117229.0,100-150k,Entry-Level,
J5664,Security Consultant,Security Consultant,,New York,New York,85439,85439.0,70-100k,Entry-Level,
J5665,GRC Manager,Manager,,Germany,Germany,123043,123043.0,100-150k,Mid-Level,
J5666,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,145410,145410.0,100-150k,Mid-Level,
J5667,Penetration Tester,Pentester,,Denmark,Denmark,92386,92386.0,70-100k,Mid-Level,
J5668,Penetration Tester,Pentester,,Germany,Germany,94808,94808.0,70-100k,Senior,
J5669,Penetration Tester,Pentester,,Denmark,Denmark,118213,118213.0,100-150k,Mid-Level,
J5670,Penetration Tester,Pentester,,Canada,Canada,145234,145234.0,100-150k,Entry-Level,
J5671,Security Architect,Architect,,America,America,100927,100927.0,100-150k,Senior,
J5672,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,116800,116800.0,100-150k,Mid-Level,
J5673,Penetration Tester,Pentester,,United Kingdom,United Kingdom,91765,91765.0,70-100k,Mid-Level,
J5674,Security Compliance Manager,Manager,,Germany,Germany,101192,101192.0,100-150k,Entry-Level,
J5675,Penetration Tester,Pentester,,New York,New York,83775,83775.0,70-100k,Entry-Level,
J5676,Cloud Architect,Architect,,United Kingdom,United Kingdom,97866,97866.0,70-100k,Senior,
J5677,Penetration Tester,Pentester,,China,China,145023,145023.0,100-150k,Mid-Level,
J5678,Cloud Architect,Architect,,Germany,Germany,98015,98015.0,70-100k,Entry-Level,
J5679,Security Architect,Architect,,New York,New York,100475,100475.0,100-150k,Senior,
J5680,Security Consultant,Security Consultant,,China,China,85837,85837.0,70-100k,Mid-Level,
J5681,Penetration Tester,Pentester,,United Kingdom,United Kingdom,118343,118343.0,100-150k,Senior,
J5682,Cloud Architect,Architect,,America,America,89225,89225.0,70-100k,Entry-Level,
J5683,Penetration Tester,Pentester,,Denmark,Denmark,80963,80963.0,70-100k,Entry-Level,
J5684,GRC Manager,Manager,,China,China,107998,107998.0,100-150k,Senior,
J5685,Security Consultant,Security Consultant,,New York,New York,91524,91524.0,70-100k,Senior,
J5686,Penetration Tester,Pentester,,Germany,Germany,125532,125532.0,100-150k,Mid-Level,
J5687,Security Architect,Architect,,Germany,Germany,115769,115769.0,100-150k,Entry-Level,
J5688,Security Compliance Manager,Manager,,Germany,Germany,114883,114883.0,100-150k,Entry-Level,
J5689,GRC Manager,Manager,,America,America,106110,106110.0,100-150k,Entry-Level,
J5690,Security Architect,Architect,,Canada,Canada,92987,92987.0,70-100k,Mid-Level,
J5691,Penetration Tester,Pentester,,Germany,Germany,92230,92230.0,70-100k,Senior,
J5692,Security Consultant,Security Consultant,,America,America,89923,89923.0,70-100k,Senior,
J5693,Cloud Architect,Architect,,New York,New York,106509,106509.0,100-150k,Entry-Level,
J5694,Cloud Architect,Architect,,United Kingdom,United Kingdom,119407,119407.0,100-150k,Senior,
J5695,GRC Manager,Manager,,China,China,124149,124149.0,100-150k,Entry-Level,
J5696,Cloud Architect,Architect,,America,America,99529,99529.0,70-100k,Mid-Level,
J5697,Security Architect,Architect,,China,China,117696,117696.0,100-150k,Senior,
J5698,Penetration Tester,Pentester,,United Kingdom,United Kingdom,80336,80336.0,70-100k,Senior,
J5699,Penetration Tester,Pentester,,China,China,107820,107820.0,100-150k,Mid-Level,
J5700,GRC Manager,Manager,,New York,New York,115704,115704.0,100-150k,Mid-Level,
J5701,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,116349,116349.0,100-150k,Entry-Level,
J5702,Security Compliance Manager,Manager,,America,America,142261,142261.0,100-150k,Entry-Level,
J5703,Security Architect,Architect,,New York,New York,81331,81331.0,70-100k,Entry-Level,
J5704,GRC Manager,Manager,,China,China,125701,125701.0,100-150k,Senior,
J5705,Security Architect,Architect,,Canada,Canada,128355,128355.0,100-150k,Senior,
J5706,Security Architect,Architect,,China,China,96072,96072.0,70-100k,Senior,
J5707,Cloud Architect,Architect,,New York,New York,91773,91773.0,70-100k,Senior,
J5708,Cloud Architect,Architect,,Germany,Germany,90080,90080.0,70-100k,Senior,
J5709,Security Compliance Manager,Manager,,Germany,Germany,92594,92594.0,70-100k,Senior,
J5710,Cloud Architect,Architect,,China,China,120960,120960.0,100-150k,Mid-Level,
J5711,Cloud Architect,Architect,,United Kingdom,United Kingdom,82821,82821.0,70-100k,Senior,
J5712,Security Compliance Manager,Manager,,Germany,Germany,105497,105497.0,100-150k,Mid-Level,
J5713,Security Architect,Architect,,Canada,Canada,118741,118741.0,100-150k,Senior,
J5714,Security Compliance Manager,Manager,,Denmark,Denmark,86362,86362.0,70-100k,Senior,
J5715,Penetration Tester,Pentester,,China,China,93814,93814.0,70-100k,Senior,
J5716,Security Compliance Manager,Manager,,Denmark,Denmark,93273,93273.0,70-100k,Mid-Level,
J5717,Security Architect,Architect,,America,America,131879,131879.0,100-150k,Entry-Level,
J5718,Security Consultant,Security Consultant,,Denmark,Denmark,110705,110705.0,100-150k,Senior,
J5719,Cloud Architect,Architect,,America,America,148768,148768.0,100-150k,Senior,
J5720,Security Consultant,Security Consultant,,America,America,86239,86239.0,70-100k,Mid-Level,
J5721,Security Compliance Manager,Manager,,China,China,78720,78720.0,70-100k,Senior,
J5722,GRC Manager,Manager,,Canada,Canada,148947,148947.0,100-150k,Mid-Level,
J5723,Security Consultant,Security Consultant,,China,China,87633,87633.0,70-100k,Entry-Level,
J5724,GRC Manager,Manager,,Denmark,Denmark,84300,84300.0,70-100k,Entry-Level,
J5725,GRC Manager,Manager,,Canada,Canada,92487,92487.0,70-100k,Entry-Level,
J5726,Security Consultant,Security Consultant,,New York,New York,140074,140074.0,100-150k,Senior,
J5727,Penetration Tester,Pentester,,Germany,Germany,89737,89737.0,70-100k,Mid-Level,
J5728,Cloud Architect,Architect,,United Kingdom,United Kingdom,94172,94172.0,70-100k,Senior,
J5729,Security Compliance Manager,Manager,,New York,New York,98849,98849.0,70-100k,Mid-Level,
J5730,GRC Manager,Manager,,New York,New York,118832,118832.0,100-150k,Entry-Level,
J5731,GRC Manager,Manager,,Germany,Germany,121428,121428.0,100-150k,Senior,
J5732,GRC Manager,Manager,,America,America,100879,100879.0,100-150k,Entry-Level,
J5733,Penetration Tester,Pentester,,New York,New York,99226,99226.0,70-100k,Senior,
J5734,Security Consultant,Security Consultant,,Denmark,Denmark,118715,118715.0,100-150k,Entry-Level,
J5735,Cloud Architect,Architect,,America,America,97308,97308.0,70-100k,Mid-Level,
J5736,Security Architect,Architect,,United Kingdom,United Kingdom,105744,105744.0,100-150k,Senior,
J5737,Penetration Tester,Pentester,,New York,New York,95404,95404.0,70-100k,Senior,
J5738,GRC Manager,Manager,,China,China,100564,100564.0,100-150k,Senior,
J5739,GRC Manager,Manager,,Canada,Canada,98206,98206.0,70-100k,Entry-Level,
J5740,GRC Manager,Manager,,America,America,104543,104543.0,100-150k,Entry-Level,
J5741,GRC Manager,Manager,,China,China,100170,100170.0,100-150k,Entry-Level,
J5742,Penetration Tester,Pentester,,Denmark,Denmark,82691,82691.0,70-100k,Senior,
J5743,Security Architect,Architect,,United Kingdom,United Kingdom,91021,91021.0,70-100k,Senior,
J5744,GRC Manager,Manager,,China,China,90053,90053.0,70-100k,Entry-Level,
J5745,Penetration Tester,Pentester,,Germany,Germany,144873,144873.0,100-150k,Mid-Level,
J5746,Cloud Architect,Architect,,Germany,Germany,107455,107455.0,100-150k,Mid-Level,
J5747,Security Consultant,Security Consultant,,New York,New York,122325,122325.0,100-150k,Mid-Level,
J5748,Security Consultant,Security Consultant,,Canada,Canada,91192,91192.0,70-100k,Senior,
J5749,Cloud Architect,Architect,,China,China,113335,113335.0,100-150k,Mid-Level,
J5750,Security Architect,Architect,,Canada,Canada,103597,103597.0,100-150k,Mid-Level,
J5751,Security Architect,Architect,,Germany,Germany,80516,80516.0,70-100k,Mid-Level,
J5752,Security Architect,Architect,,America,America,102497,102497.0,100-150k,Entry-Level,
J5753,Cloud Architect,Architect,,Canada,Canada,100862,100862.0,100-150k,Entry-Level,
J5754,Penetration Tester,Pentester,,United Kingdom,United Kingdom,107113,107113.0,100-150k,Mid-Level,
J5755,Penetration Tester,Pentester,,America,America,129704,129704.0,100-150k,Entry-Level,
J5756,Security Consultant,Security Consultant,,Canada,Canada,99537,99537.0,70-100k,Entry-Level,
J5757,Cloud Architect,Architect,,Denmark,Denmark,143558,143558.0,100-150k,Senior,
J5758,Penetration Tester,Pentester,,Canada,Canada,94912,94912.0,70-100k,Mid-Level,
J5759,Cloud Architect,Architect,,New York,New York,78408,78408.0,70-100k,Senior,
J5760,Security Architect,Architect,,Canada,Canada,81127,81127.0,70-100k,Mid-Level,
J5761,Cloud Architect,Architect,,Germany,Germany,112281,112281.0,100-150k,Mid-Level,
J5762,GRC Manager,Manager,,United Kingdom,United Kingdom,90260,90260.0,70-100k,Mid-Level,
J5763,GRC Manager,Manager,,America,America,93111,93111.0,70-100k,Mid-Level,
J5764,Security Consultant,Security Consultant,,China,China,93129,93129.0,70-100k,Senior,
J5765,Security Compliance Manager,Manager,,China,China,124046,124046.0,100-150k,Entry-Level,
J5766,Cloud Architect,Architect,,Canada,Canada,83470,83470.0,70-100k,Senior,
J5767,Security Compliance Manager,Manager,,Denmark,Denmark,97541,97541.0,70-100k,Mid-Level,
J5768,Security Architect,Architect,,Denmark,Denmark,95436,95436.0,70-100k,Mid-Level,
J5769,Cloud Architect,Architect,,China,China,88864,88864.0,70-100k,Senior,
J5770,Security Architect,Architect,,America,America,81198,81198.0,70-100k,Senior,
J5771,Penetration Tester,Pentester,,Denmark,Denmark,93409,93409.0,70-100k,Mid-Level,
J5772,Security Architect,Architect,,America,America,108158,108158.0,100-150k,Entry-Level,
J5773,Security Architect,Architect,,China,China,119965,119965.0,100-150k,Mid-Level,
J5774,Security Architect,Architect,,Canada,Canada,113000,113000.0,100-150k,Senior,
J5775,Security Consultant,Security Consultant,,New York,New York,93395,93395.0,70-100k,Entry-Level,
J5776,GRC Manager,Manager,,America,America,99519,99519.0,70-100k,Mid-Level,
J5777,Security Consultant,Security Consultant,,Denmark,Denmark,101947,101947.0,100-150k,Mid-Level,
J5778,Security Consultant,Security Consultant,,Canada,Canada,113746,113746.0,100-150k,Mid-Level,
J5779,Cloud Architect,Architect,,America,America,104673,104673.0,100-150k,Senior,
J5780,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,104445,104445.0,100-150k,Mid-Level,
J5781,Security Compliance Manager,Manager,,Denmark,Denmark,115920,115920.0,100-150k,Mid-Level,
J5782,Cloud Architect,Architect,,New York,New York,139992,139992.0,100-150k,Entry-Level,
J5783,Security Compliance Manager,Manager,,America,America,105035,105035.0,100-150k,Entry-Level,
J5784,Penetration Tester,Pentester,,America,America,94768,94768.0,70-100k,Entry-Level,
J5785,Security Architect,Architect,,United Kingdom,United Kingdom,128783,128783.0,100-150k,Entry-Level,
J5786,Security Architect,Architect,,China,China,77072,77072.0,70-100k,Entry-Level,
J5787,Cloud Architect,Architect,,New York,New York,117960,117960.0,100-150k,Senior,
J5788,GRC Manager,Manager,,Denmark,Denmark,101408,101408.0,100-150k,Senior,
J5789,Penetration Tester,Pentester,,America,America,95155,95155.0,70-100k,Entry-Level,
J5790,Penetration Tester,Pentester,,Germany,Germany,111093,111093.0,100-150k,Mid-Level,
J5791,Security Consultant,Security Consultant,,Canada,Canada,102876,102876.0,100-150k,Mid-Level,
J5792,Penetration Tester,Pentester,,China,China,94758,94758.0,70-100k,Entry-Level,
J5793,Security Architect,Architect,,Canada,Canada,132667,132667.0,100-150k,Entry-Level,
J5794,Security Architect,Architect,,Denmark,Denmark,106506,106506.0,100-150k,Senior,
J5795,Cloud Architect,Architect,,Denmark,Denmark,132050,132050.0,100-150k,Entry-Level,
J5796,GRC Manager,Manager,,Denmark,Denmark,92873,92873.0,70-100k,Mid-Level,
J5797,Security Consultant,Security Consultant,,Germany,Germany,93666,93666.0,70-100k,Mid-Level,
J5798,Security Consultant,Security Consultant,,Denmark,Denmark,103006,103006.0,100-150k,Mid-Level,
J5799,Security Consultant,Security Consultant,,Canada,Canada,127163,127163.0,100-150k,Mid-Level,
J5800,Cloud Architect,Architect,,Germany,Germany,97199,97199.0,70-100k,Senior,
J5801,Cloud Architect,Architect,,New York,New York,104801,104801.0,100-150k,Senior,
J5802,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,122507,122507.0,100-150k,Senior,
J5803,GRC Manager,Manager,,Canada,Canada,138798,138798.0,100-150k,Mid-Level,
J5804,Security Compliance Manager,Manager,,Denmark,Denmark,97205,97205.0,70-100k,Senior,
J5805,GRC Manager,Manager,,United Kingdom,United Kingdom,142055,142055.0,100-150k,Entry-Level,
J5806,Security Architect,Architect,,United Kingdom,United Kingdom,103464,103464.0,100-150k,Mid-Level,
J5807,Security Consultant,Security Consultant,,Germany,Germany,109312,109312.0,100-150k,Mid-Level,
J5808,Security Architect,Architect,,China,China,138404,138404.0,100-150k,Entry-Level,
J5809,Cloud Architect,Architect,,China,China,109409,109409.0,100-150k,Senior,
J5810,Cloud Architect,Architect,,United Kingdom,United Kingdom,98010,98010.0,70-100k,Mid-Level,
J5811,GRC Manager,Manager,,Canada,Canada,124158,124158.0,100-150k,Mid-Level,
J5812,Penetration Tester,Pentester,,Germany,Germany,110798,110798.0,100-150k,Entry-Level,
J5813,Penetration Tester,Pentester,,China,China,104521,104521.0,100-150k,Senior,
J5814,GRC Manager,Manager,,America,America,132065,132065.0,100-150k,Entry-Level,
J5815,Security Architect,Architect,,America,America,113988,113988.0,100-150k,Senior,
J5816,Security Architect,Architect,,Canada,Canada,100020,100020.0,100-150k,Senior,
J5817,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,94547,94547.0,70-100k,Mid-Level,
J5818,Penetration Tester,Pentester,,United Kingdom,United Kingdom,105132,105132.0,100-150k,Senior,
J5819,Security Consultant,Security Consultant,,China,China,85627,85627.0,70-100k,Senior,
J5820,GRC Manager,Manager,,China,China,105366,105366.0,100-150k,Mid-Level,
J5821,Security Architect,Architect,,United Kingdom,United Kingdom,112163,112163.0,100-150k,Mid-Level,
J5822,Cloud Architect,Architect,,Germany,Germany,104031,104031.0,100-150k,Senior,
J5823,Security Architect,Architect,,China,China,106741,106741.0,100-150k,Senior,
J5824,Security Compliance Manager,Manager,,New York,New York,112010,112010.0,100-150k,Senior,
J5825,Security Consultant,Security Consultant,,America,America,91070,91070.0,70-100k,Senior,
J5826,Penetration Tester,Pentester,,America,America,111298,111298.0,100-150k,Senior,
J5827,Cloud Architect,Architect,,Denmark,Denmark,110847,110847.0,100-150k,Senior,
J5828,Security Compliance Manager,Manager,,Germany,Germany,104882,104882.0,100-150k,Mid-Level,
J5829,Cloud Architect,Architect,,Denmark,Denmark,92049,92049.0,70-100k,Entry-Level,
J5830,Security Architect,Architect,,United Kingdom,United Kingdom,119619,119619.0,100-150k,Entry-Level,
J5831,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,122326,122326.0,100-150k,Entry-Level,
J5832,Penetration Tester,Pentester,,Germany,Germany,99035,99035.0,70-100k,Mid-Level,
J5833,Cloud Architect,Architect,,New York,New York,147109,147109.0,100-150k,Senior,
J5834,Cloud Architect,Architect,,Germany,Germany,111568,111568.0,100-150k,Mid-Level,
J5835,GRC Manager,Manager,,United Kingdom,United Kingdom,123968,123968.0,100-150k,Senior,
J5836,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,90069,90069.0,70-100k,Mid-Level,
J5837,Security Compliance Manager,Manager,,New York,New York,110866,110866.0,100-150k,Entry-Level,
J5838,Security Consultant,Security Consultant,,New York,New York,130003,130003.0,100-150k,Mid-Level,
J5839,GRC Manager,Manager,,United Kingdom,United Kingdom,113107,113107.0,100-150k,Senior,
J5840,Security Architect,Architect,,Canada,Canada,110023,110023.0,100-150k,Entry-Level,
J5841,Security Compliance Manager,Manager,,China,China,97848,97848.0,70-100k,Mid-Level,
J5842,GRC Manager,Manager,,America,America,80710,80710.0,70-100k,Mid-Level,
J5843,GRC Manager,Manager,,Germany,Germany,84753,84753.0,70-100k,Entry-Level,
J5844,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,83658,83658.0,70-100k,Senior,
J5845,Security Architect,Architect,,China,China,94197,94197.0,70-100k,Senior,
J5846,Penetration Tester,Pentester,,New York,New York,100146,100146.0,100-150k,Senior,
J5847,Security Compliance Manager,Manager,,Canada,Canada,141120,141120.0,100-150k,Mid-Level,
J5848,Penetration Tester,Pentester,,United Kingdom,United Kingdom,100271,100271.0,100-150k,Senior,
J5849,Cloud Architect,Architect,,New York,New York,100319,100319.0,100-150k,Mid-Level,
J5850,Penetration Tester,Pentester,,Denmark,Denmark,137468,137468.0,100-150k,Entry-Level,
J5851,Security Architect,Architect,,China,China,104408,104408.0,100-150k,Senior,
J5852,Security Architect,Architect,,China,China,127073,127073.0,100-150k,Mid-Level,
J5853,GRC Manager,Manager,,America,America,91415,91415.0,70-100k,Entry-Level,
J5854,Security Compliance Manager,Manager,,America,America,129469,129469.0,100-150k,Senior,
J5855,GRC Manager,Manager,,United Kingdom,United Kingdom,101774,101774.0,100-150k,Entry-Level,
J5856,Security Consultant,Security Consultant,,Canada,Canada,98915,98915.0,70-100k,Entry-Level,
J5857,Cloud Architect,Architect,,America,America,91943,91943.0,70-100k,Mid-Level,
J5858,Security Architect,Architect,,New York,New York,91539,91539.0,70-100k,Entry-Level,
J5859,GRC Manager,Manager,,Germany,Germany,108550,108550.0,100-150k,Mid-Level,
J5860,GRC Manager,Manager,,Denmark,Denmark,99136,99136.0,70-100k,Entry-Level,
J5861,Penetration Tester,Pentester,,Germany,Germany,82360,82360.0,70-100k,Senior,
J5862,GRC Manager,Manager,,Denmark,Denmark,114541,114541.0,100-150k,Senior,
J5863,Security Compliance Manager,Manager,,America,America,90761,90761.0,70-100k,Entry-Level,
J5864,Security Consultant,Security Consultant,,China,China,93367,93367.0,70-100k,Mid-Level,
J5865,Security Architect,Architect,,New York,New York,113834,113834.0,100-150k,Senior,
J5866,Security Architect,Architect,,New York,New York,92607,92607.0,70-100k,Mid-Level,
J5867,Security Compliance Manager,Manager,,Germany,Germany,96633,96633.0,70-100k,Senior,
J5868,Security Architect,Architect,,China,China,99999,99999.0,70-100k,Mid-Level,
